event_id,shipment_id,event_at,event_type,location,lat,lon,milestone_planned_at,milestone_actual_at,variance_hours,note
E-S-702883-04,S-702883,2026-05-17T12:00Z,in_transit,mid-route,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-702883-05,S-702883,2026-05-17T19:12Z,port_arrival,Düsseldorf Rail Terminal,,,2026-05-17T12:00Z,2026-05-17T19:12Z,7.2,
E-S-702883-06,S-702883,2026-05-18T19:12Z,customs_cleared,Düsseldorf Rail Terminal,,,2026-05-18T12:00Z,2026-05-18T19:12Z,7.2,
E-S-702883-07,S-702883,2026-05-19T17:12Z,delivered,Düsseldorf Rail Terminal,,,2026-05-19T12:00Z,2026-05-19T17:12Z,5.2,
E-S-702884-01,S-702884,2026-06-01T12:00Z,booked,Hong Kong,,,2026-06-01T12:00Z,2026-06-01T12:00Z,0.0,
E-S-702884-02,S-702884,2026-06-02T12:00Z,picked_up,Hong Kong,,,2026-06-02T12:00Z,2026-06-02T12:00Z,0.0,
E-S-702884-03,S-702884,2026-06-03T12:00Z,port_departure,Hong Kong,,,2026-06-03T12:00Z,2026-06-03T12:00Z,0.0,
E-S-702884-04,S-702884,2026-06-04T12:00Z,in_transit,mid-route,,,2026-06-04T12:00Z,2026-06-04T12:00Z,0.0,
E-S-702884-05,S-702884,2026-06-08T04:48Z,port_arrival,Rotterdam,,,2026-06-07T12:00Z,2026-06-08T04:48Z,16.8,
E-S-702884-06,S-702884,2026-06-09T04:48Z,customs_cleared,Rotterdam,,,2026-06-08T12:00Z,2026-06-09T04:48Z,16.8,
E-S-702885-01,S-702885,2026-05-25T12:00Z,booked,Shanghai,,,2026-05-25T12:00Z,2026-05-25T12:00Z,0.0,
E-S-702885-02,S-702885,2026-05-26T12:00Z,picked_up,Shanghai,,,2026-05-26T12:00Z,2026-05-26T12:00Z,0.0,
E-S-702885-03,S-702885,2026-05-27T12:00Z,port_departure,Shanghai,,,2026-05-27T12:00Z,2026-05-27T12:00Z,0.0,
E-S-702885-04,S-702885,2026-05-29T12:00Z,in_transit,mid-route,,,2026-05-29T12:00Z,2026-05-29T12:00Z,0.0,
E-S-702885-05,S-702885,2026-06-02T14:24Z,port_arrival,Rotterdam,,,2026-06-02T12:00Z,2026-06-02T14:24Z,2.4,
E-S-702885-06,S-702885,2026-06-03T14:24Z,customs_cleared,Rotterdam,,,2026-06-03T12:00Z,2026-06-03T14:24Z,2.4,
E-S-702886-01,S-702886,2026-05-25T12:00Z,booked,Busan,,,2026-05-25T12:00Z,2026-05-25T12:00Z,0.0,
E-S-702886-02,S-702886,2026-05-26T12:00Z,picked_up,Busan,,,2026-05-26T12:00Z,2026-05-26T12:00Z,0.0,
E-S-702886-03,S-702886,2026-05-27T12:00Z,port_departure,Busan,,,2026-05-27T12:00Z,2026-05-27T12:00Z,0.0,
E-S-702886-04,S-702886,2026-05-29T12:00Z,in_transit,mid-route,,,2026-05-29T12:00Z,2026-05-29T12:00Z,0.0,
E-S-702886-05,S-702886,2026-05-28T12:00Z,customs_hold,mid-route,,,2026-05-28T12:00Z,2026-05-28T12:00Z,0.0,Exception: customs hold flagged (1.2d variance)
E-S-702886-06,S-702886,2026-06-02T16:48Z,port_arrival,New York/New Jersey,,,2026-06-02T12:00Z,2026-06-02T16:48Z,4.8,
E-S-702886-07,S-702886,2026-06-03T16:48Z,customs_cleared,New York/New Jersey,,,2026-06-03T12:00Z,2026-06-03T16:48Z,4.8,
E-S-702887-01,S-702887,2026-05-26T12:00Z,booked,Valencia,,,2026-05-26T12:00Z,2026-05-26T12:00Z,0.0,
E-S-702887-02,S-702887,2026-05-27T12:00Z,picked_up,Valencia,,,2026-05-27T12:00Z,2026-05-27T12:00Z,0.0,
E-S-702887-03,S-702887,2026-05-28T12:00Z,port_departure,Valencia,,,2026-05-28T12:00Z,2026-05-28T12:00Z,0.0,
E-S-702887-04,S-702887,2026-05-29T12:00Z,in_transit,mid-route,,,2026-05-29T12:00Z,2026-05-29T12:00Z,0.0,
E-S-702887-05,S-702887,2026-05-30T19:12Z,port_arrival,Veracruz,,,2026-05-30T12:00Z,2026-05-30T19:12Z,7.2,
E-S-702887-06,S-702887,2026-05-31T19:12Z,customs_cleared,Veracruz,,,2026-05-31T12:00Z,2026-05-31T19:12Z,7.2,
E-S-702888-01,S-702888,2026-05-16T12:00Z,booked,Mundra,,,2026-05-16T12:00Z,2026-05-16T12:00Z,0.0,
E-S-702888-02,S-702888,2026-05-17T12:00Z,picked_up,Mundra,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-702888-03,S-702888,2026-05-18T12:00Z,port_departure,Mundra,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,
E-S-702888-04,S-702888,2026-05-24T12:00Z,in_transit,mid-route,,,2026-05-24T12:00Z,2026-05-24T12:00Z,0.0,
E-S-702888-05,S-702888,2026-05-26T12:00Z,vessel_change,mid-route,,,2026-05-26T12:00Z,2026-05-26T12:00Z,0.0,Exception: vessel change flagged (9.3d variance)
E-S-702888-06,S-702888,2026-06-09T19:12Z,port_arrival,Felixstowe,,,2026-06-09T12:00Z,2026-06-09T19:12Z,7.2,
E-S-702888-07,S-702888,2026-06-10T19:12Z,customs_cleared,Felixstowe,,,2026-06-10T12:00Z,2026-06-10T19:12Z,7.2,
E-S-702889-01,S-702889,2026-05-18T12:00Z,booked,Jebel Ali (Dubai),,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,
E-S-702889-02,S-702889,2026-05-19T12:00Z,picked_up,Jebel Ali (Dubai),,,2026-05-19T12:00Z,2026-05-19T12:00Z,0.0,
E-S-702889-03,S-702889,2026-05-20T12:00Z,port_departure,Jebel Ali (Dubai),,,2026-05-20T12:00Z,2026-05-20T12:00Z,0.0,
E-S-702889-04,S-702889,2026-05-20T12:00Z,in_transit,mid-route,,,2026-05-20T12:00Z,2026-05-20T12:00Z,0.0,
E-S-702889-05,S-702889,2026-05-20T14:24Z,port_arrival,Frankfurt am Main Airport,,,2026-05-20T12:00Z,2026-05-20T14:24Z,2.4,
E-S-702889-06,S-702889,2026-05-21T14:24Z,customs_cleared,Frankfurt am Main Airport,,,2026-05-21T12:00Z,2026-05-21T14:24Z,2.4,
E-S-702889-07,S-702889,2026-05-23T01:24Z,delivered,Frankfurt am Main Airport,,,2026-05-22T12:00Z,2026-05-23T01:24Z,13.4,
E-S-702890-01,S-702890,2026-05-12T12:00Z,booked,Qingdao,,,2026-05-12T12:00Z,2026-05-12T12:00Z,0.0,
E-S-702890-02,S-702890,2026-05-13T12:00Z,picked_up,Qingdao,,,2026-05-13T12:00Z,2026-05-13T12:00Z,0.0,
E-S-702890-03,S-702890,2026-05-14T12:00Z,port_departure,Qingdao,,,2026-05-14T12:00Z,2026-05-14T12:00Z,0.0,
E-S-702890-04,S-702890,2026-05-16T12:00Z,in_transit,mid-route,,,2026-05-16T12:00Z,2026-05-16T12:00Z,0.0,
E-S-702890-05,S-702890,2026-05-22T14:24Z,port_arrival,Le Havre,,,2026-05-22T12:00Z,2026-05-22T14:24Z,2.4,
E-S-702890-06,S-702890,2026-05-23T14:24Z,customs_cleared,Le Havre,,,2026-05-23T12:00Z,2026-05-23T14:24Z,2.4,
E-S-702890-07,S-702890,2026-05-24T15:24Z,delivered,Le Havre,,,2026-05-24T12:00Z,2026-05-24T15:24Z,3.4,
E-S-702891-01,S-702891,2026-05-24T12:00Z,booked,Shanghai,,,2026-05-24T12:00Z,2026-05-24T12:00Z,0.0,
E-S-702891-02,S-702891,2026-05-25T12:00Z,picked_up,Shanghai,,,2026-05-25T12:00Z,2026-05-25T12:00Z,0.0,
E-S-702891-03,S-702891,2026-05-26T12:00Z,port_departure,Shanghai,,,2026-05-26T12:00Z,2026-05-26T12:00Z,0.0,
E-S-702891-04,S-702891,2026-05-28T12:00Z,in_transit,mid-route,,,2026-05-28T12:00Z,2026-05-28T12:00Z,0.0,
E-S-702891-05,S-702891,2026-06-01T21:36Z,port_arrival,Rotterdam,,,2026-06-01T12:00Z,2026-06-01T21:36Z,9.6,
E-S-702891-06,S-702891,2026-06-02T21:36Z,customs_cleared,Rotterdam,,,2026-06-02T12:00Z,2026-06-02T21:36Z,9.6,
E-S-702892-01,S-702892,2026-05-22T12:00Z,booked,Shanghai,,,2026-05-22T12:00Z,2026-05-22T12:00Z,0.0,
E-S-702892-02,S-702892,2026-05-23T12:00Z,picked_up,Shanghai,,,2026-05-23T12:00Z,2026-05-23T12:00Z,0.0,
E-S-702892-03,S-702892,2026-05-24T12:00Z,port_departure,Shanghai,,,2026-05-24T12:00Z,2026-05-24T12:00Z,0.0,
E-S-702892-04,S-702892,2026-05-25T12:00Z,in_transit,mid-route,,,2026-05-25T12:00Z,2026-05-25T12:00Z,0.0,
E-S-702892-05,S-702892,2026-05-27T00:00Z,port_arrival,Düsseldorf Rail Terminal,,,2026-05-26T12:00Z,2026-05-27T00:00Z,12.0,
E-S-702892-06,S-702892,2026-05-28T00:00Z,customs_cleared,Düsseldorf Rail Terminal,,,2026-05-27T12:00Z,2026-05-28T00:00Z,12.0,
E-S-702893-01,S-702893,2026-05-25T12:00Z,booked,Tianjin,,,2026-05-25T12:00Z,2026-05-25T12:00Z,0.0,
E-S-702893-02,S-702893,2026-05-26T12:00Z,picked_up,Tianjin,,,2026-05-26T12:00Z,2026-05-26T12:00Z,0.0,
E-S-702893-03,S-702893,2026-05-27T12:00Z,port_departure,Tianjin,,,2026-05-27T12:00Z,2026-05-27T12:00Z,0.0,
E-S-702893-04,S-702893,2026-05-28T12:00Z,in_transit,mid-route,,,2026-05-28T12:00Z,2026-05-28T12:00Z,0.0,
E-S-702893-05,S-702893,2026-05-30T07:12Z,port_arrival,Hamburg,,,2026-05-29T12:00Z,2026-05-30T07:12Z,19.2,
E-S-702893-06,S-702893,2026-05-31T07:12Z,customs_cleared,Hamburg,,,2026-05-30T12:00Z,2026-05-31T07:12Z,19.2,
E-S-702894-01,S-702894,2026-05-19T12:00Z,booked,Hamburg,,,2026-05-19T12:00Z,2026-05-19T12:00Z,0.0,
E-S-702894-02,S-702894,2026-05-20T12:00Z,picked_up,Hamburg,,,2026-05-20T12:00Z,2026-05-20T12:00Z,0.0,
E-S-702894-03,S-702894,2026-05-21T12:00Z,port_departure,Hamburg,,,2026-05-21T12:00Z,2026-05-21T12:00Z,0.0,
E-S-702894-04,S-702894,2026-05-23T12:00Z,in_transit,mid-route,,,2026-05-23T12:00Z,2026-05-23T12:00Z,0.0,
E-S-702894-05,S-702894,2026-05-27T12:00Z,port_arrival,Durban,,,2026-05-27T12:00Z,2026-05-27T12:00Z,0.0,
E-S-702894-06,S-702894,2026-05-28T12:00Z,customs_cleared,Durban,,,2026-05-28T12:00Z,2026-05-28T12:00Z,0.0,
E-S-702895-01,S-702895,2026-05-27T12:00Z,booked,Tianjin,,,2026-05-27T12:00Z,2026-05-27T12:00Z,0.0,
E-S-702895-02,S-702895,2026-05-28T12:00Z,picked_up,Tianjin,,,2026-05-28T12:00Z,2026-05-28T12:00Z,0.0,
E-S-702895-03,S-702895,2026-05-29T12:00Z,port_departure,Tianjin,,,2026-05-29T12:00Z,2026-05-29T12:00Z,0.0,
E-S-702895-04,S-702895,2026-05-31T12:00Z,in_transit,mid-route,,,2026-05-31T12:00Z,2026-05-31T12:00Z,0.0,
E-S-702895-05,S-702895,2026-06-05T04:48Z,port_arrival,Łódź Rail Terminal,,,2026-06-04T12:00Z,2026-06-05T04:48Z,16.8,
E-S-702895-06,S-702895,2026-06-06T04:48Z,customs_cleared,Łódź Rail Terminal,,,2026-06-05T12:00Z,2026-06-06T04:48Z,16.8,
E-S-702896-01,S-702896,2026-05-12T12:00Z,booked,Singapore,,,2026-05-12T12:00Z,2026-05-12T12:00Z,0.0,
E-S-702896-02,S-702896,2026-05-13T12:00Z,picked_up,Singapore,,,2026-05-13T12:00Z,2026-05-13T12:00Z,0.0,
E-S-702896-03,S-702896,2026-05-14T12:00Z,port_departure,Singapore,,,2026-05-14T12:00Z,2026-05-14T12:00Z,0.0,
E-S-702896-04,S-702896,2026-05-16T12:00Z,in_transit,mid-route,,,2026-05-16T12:00Z,2026-05-16T12:00Z,0.0,
E-S-702896-05,S-702896,2026-05-20T21:36Z,port_arrival,Rotterdam,,,2026-05-20T12:00Z,2026-05-20T21:36Z,9.6,
E-S-702896-06,S-702896,2026-05-21T21:36Z,customs_cleared,Rotterdam,,,2026-05-21T12:00Z,2026-05-21T21:36Z,9.6,
E-S-702896-07,S-702896,2026-05-23T07:36Z,delivered,Rotterdam,,,2026-05-22T12:00Z,2026-05-23T07:36Z,19.6,
E-S-702897-01,S-702897,2026-05-22T12:00Z,booked,Shanghai,,,2026-05-22T12:00Z,2026-05-22T12:00Z,0.0,
E-S-702897-02,S-702897,2026-05-23T12:00Z,picked_up,Shanghai,,,2026-05-23T12:00Z,2026-05-23T12:00Z,0.0,
E-S-702897-03,S-702897,2026-05-24T12:00Z,port_departure,Shanghai,,,2026-05-24T12:00Z,2026-05-24T12:00Z,0.0,
E-S-702897-04,S-702897,2026-05-24T12:00Z,in_transit,mid-route,,,2026-05-24T12:00Z,2026-05-24T12:00Z,0.0,
E-S-702897-05,S-702897,2026-05-25T02:24Z,port_arrival,Los Angeles,,,2026-05-24T12:00Z,2026-05-25T02:24Z,14.4,
E-S-702897-06,S-702897,2026-05-26T02:24Z,customs_cleared,Los Angeles,,,2026-05-25T12:00Z,2026-05-26T02:24Z,14.4,
E-S-702898-01,S-702898,2026-05-25T12:00Z,booked,Shanghai,,,2026-05-25T12:00Z,2026-05-25T12:00Z,0.0,
E-S-702898-02,S-702898,2026-05-26T12:00Z,picked_up,Shanghai,,,2026-05-26T12:00Z,2026-05-26T12:00Z,0.0,
E-S-702898-03,S-702898,2026-05-27T12:00Z,port_departure,Shanghai,,,2026-05-27T12:00Z,2026-05-27T12:00Z,0.0,
E-S-702898-04,S-702898,2026-05-29T12:00Z,in_transit,mid-route,,,2026-05-29T12:00Z,2026-05-29T12:00Z,0.0,
E-S-702898-05,S-702898,2026-06-04T16:48Z,port_arrival,Hamburg,,,2026-06-04T12:00Z,2026-06-04T16:48Z,4.8,
E-S-702898-06,S-702898,2026-06-05T16:48Z,customs_cleared,Hamburg,,,2026-06-05T12:00Z,2026-06-05T16:48Z,4.8,
E-S-702899-01,S-702899,2026-05-11T12:00Z,booked,Chicago O'Hare Airport,,,2026-05-11T12:00Z,2026-05-11T12:00Z,0.0,
E-S-702899-02,S-702899,2026-05-12T12:00Z,picked_up,Chicago O'Hare Airport,,,2026-05-12T12:00Z,2026-05-12T12:00Z,0.0,
E-S-702899-03,S-702899,2026-05-13T12:00Z,port_departure,Chicago O'Hare Airport,,,2026-05-13T12:00Z,2026-05-13T12:00Z,0.0,
E-S-702899-04,S-702899,2026-05-17T12:00Z,in_transit,mid-route,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-702899-05,S-702899,2026-05-17T12:00Z,damage,mid-route,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,Exception: damage flagged (6.6d variance)
E-S-702899-06,S-702899,2026-05-30T02:24Z,port_arrival,Hong Kong,,,2026-05-29T12:00Z,2026-05-30T02:24Z,14.4,
E-S-702899-07,S-702899,2026-05-31T02:24Z,customs_cleared,Hong Kong,,,2026-05-30T12:00Z,2026-05-31T02:24Z,14.4,
E-S-702900-01,S-702900,2026-05-15T12:00Z,booked,Singapore,,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
E-S-702900-02,S-702900,2026-05-16T12:00Z,picked_up,Singapore,,,2026-05-16T12:00Z,2026-05-16T12:00Z,0.0,
E-S-702900-03,S-702900,2026-05-17T12:00Z,port_departure,Singapore,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-702900-04,S-702900,2026-05-19T12:00Z,in_transit,mid-route,,,2026-05-19T12:00Z,2026-05-19T12:00Z,0.0,
E-S-702900-05,S-702900,2026-05-24T04:48Z,port_arrival,Frankfurt am Main Airport,,,2026-05-23T12:00Z,2026-05-24T04:48Z,16.8,
E-S-702900-06,S-702900,2026-05-25T04:48Z,customs_cleared,Frankfurt am Main Airport,,,2026-05-24T12:00Z,2026-05-25T04:48Z,16.8,
E-S-702901-01,S-702901,2026-05-24T12:00Z,booked,Mundra,,,2026-05-24T12:00Z,2026-05-24T12:00Z,0.0,
E-S-702901-02,S-702901,2026-05-25T12:00Z,picked_up,Mundra,,,2026-05-25T12:00Z,2026-05-25T12:00Z,0.0,
E-S-702901-03,S-702901,2026-05-26T12:00Z,port_departure,Mundra,,,2026-05-26T12:00Z,2026-05-26T12:00Z,0.0,
E-S-702901-04,S-702901,2026-05-26T12:00Z,in_transit,mid-route,,,2026-05-26T12:00Z,2026-05-26T12:00Z,0.0,
E-S-702901-05,S-702901,2026-05-25T12:00Z,delayed,mid-route,,,2026-05-25T12:00Z,2026-05-25T12:00Z,0.0,Exception: delayed flagged (-1.4d variance)
E-S-702901-06,S-702901,2026-05-27T02:24Z,port_arrival,Felixstowe,,,2026-05-26T12:00Z,2026-05-27T02:24Z,14.4,
E-S-702901-07,S-702901,2026-05-28T02:24Z,customs_cleared,Felixstowe,,,2026-05-27T12:00Z,2026-05-28T02:24Z,14.4,
E-S-702902-01,S-702902,2026-06-11T12:00Z,booked,Hong Kong,,,2026-06-11T12:00Z,2026-06-11T12:00Z,0.0,
E-S-702902-02,S-702902,2026-06-12T12:00Z,picked_up,Hong Kong,,,2026-06-12T12:00Z,2026-06-12T12:00Z,0.0,
E-S-702902-03,S-702902,2026-06-13T12:00Z,port_departure,Hong Kong,,,2026-06-13T12:00Z,2026-06-13T12:00Z,0.0,
E-S-702902-04,S-702902,2026-06-14T12:00Z,in_transit,mid-route,,,2026-06-14T12:00Z,2026-06-14T12:00Z,0.0,
E-S-702902-05,S-702902,2026-06-14T12:00Z,damage,mid-route,,,2026-06-14T12:00Z,2026-06-14T12:00Z,0.0,Exception: damage flagged (0.4d variance)
E-S-702902-06,S-702902,2026-06-17T21:36Z,port_arrival,Rotterdam,,,2026-06-17T12:00Z,2026-06-17T21:36Z,9.6,
E-S-702902-07,S-702902,2026-06-18T21:36Z,customs_cleared,Rotterdam,,,2026-06-18T12:00Z,2026-06-18T21:36Z,9.6,
E-S-702903-01,S-702903,2026-05-13T12:00Z,booked,Antwerp,,,2026-05-13T12:00Z,2026-05-13T12:00Z,0.0,
E-S-702903-02,S-702903,2026-05-14T12:00Z,picked_up,Antwerp,,,2026-05-14T12:00Z,2026-05-14T12:00Z,0.0,
E-S-702903-03,S-702903,2026-05-15T12:00Z,port_departure,Antwerp,,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
E-S-702903-04,S-702903,2026-05-17T12:00Z,in_transit,mid-route,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-702903-05,S-702903,2026-05-23T12:00Z,port_arrival,New York/New Jersey,,,2026-05-23T12:00Z,2026-05-23T12:00Z,0.0,
E-S-702903-06,S-702903,2026-05-24T12:00Z,customs_cleared,New York/New Jersey,,,2026-05-24T12:00Z,2026-05-24T12:00Z,0.0,
E-S-702904-01,S-702904,2026-06-13T12:00Z,booked,Yantian,,,2026-06-13T12:00Z,2026-06-13T12:00Z,0.0,
E-S-702904-02,S-702904,2026-06-14T12:00Z,picked_up,Yantian,,,2026-06-14T12:00Z,2026-06-14T12:00Z,0.0,
E-S-702904-03,S-702904,2026-06-15T12:00Z,port_departure,Yantian,,,2026-06-15T12:00Z,2026-06-15T12:00Z,0.0,
E-S-702904-04,S-702904,2026-06-16T12:00Z,in_transit,mid-route,,,2026-06-16T12:00Z,2026-06-16T12:00Z,0.0,
E-S-702904-05,S-702904,2026-06-20T00:00Z,port_arrival,Hamburg,,,2026-06-19T12:00Z,2026-06-20T00:00Z,12.0,
E-S-702904-06,S-702904,2026-06-21T00:00Z,customs_cleared,Hamburg,,,2026-06-20T12:00Z,2026-06-21T00:00Z,12.0,
E-S-702905-01,S-702905,2026-05-15T12:00Z,booked,Yantian,,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
E-S-702905-02,S-702905,2026-05-16T12:00Z,picked_up,Yantian,,,2026-05-16T12:00Z,2026-05-16T12:00Z,0.0,
E-S-702905-03,S-702905,2026-05-17T12:00Z,port_departure,Yantian,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-702905-04,S-702905,2026-05-18T12:00Z,in_transit,mid-route,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,
E-S-702905-05,S-702905,2026-05-19T14:24Z,port_arrival,Frankfurt am Main Airport,,,2026-05-19T12:00Z,2026-05-19T14:24Z,2.4,
E-S-702905-06,S-702905,2026-05-20T14:24Z,customs_cleared,Frankfurt am Main Airport,,,2026-05-20T12:00Z,2026-05-20T14:24Z,2.4,
E-S-702905-07,S-702905,2026-05-22T02:24Z,delivered,Frankfurt am Main Airport,,,2026-05-21T12:00Z,2026-05-22T02:24Z,14.4,
E-S-702906-01,S-702906,2026-06-01T12:00Z,booked,Nhava Sheva,,,2026-06-01T12:00Z,2026-06-01T12:00Z,0.0,
E-S-702906-02,S-702906,2026-06-02T12:00Z,picked_up,Nhava Sheva,,,2026-06-02T12:00Z,2026-06-02T12:00Z,0.0,
E-S-702906-03,S-702906,2026-06-03T12:00Z,port_departure,Nhava Sheva,,,2026-06-03T12:00Z,2026-06-03T12:00Z,0.0,
E-S-702906-04,S-702906,2026-06-05T12:00Z,in_transit,mid-route,,,2026-06-05T12:00Z,2026-06-05T12:00Z,0.0,
E-S-702906-05,S-702906,2026-06-09T14:24Z,port_arrival,Rotterdam,,,2026-06-09T12:00Z,2026-06-09T14:24Z,2.4,
E-S-702906-06,S-702906,2026-06-10T14:24Z,customs_cleared,Rotterdam,,,2026-06-10T12:00Z,2026-06-10T14:24Z,2.4,
E-S-702907-01,S-702907,2026-05-18T12:00Z,booked,Frankfurt am Main Airport,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,
E-S-702907-02,S-702907,2026-05-19T12:00Z,picked_up,Frankfurt am Main Airport,,,2026-05-19T12:00Z,2026-05-19T12:00Z,0.0,
E-S-702907-03,S-702907,2026-05-20T12:00Z,port_departure,Frankfurt am Main Airport,,,2026-05-20T12:00Z,2026-05-20T12:00Z,0.0,
E-S-702907-04,S-702907,2026-05-20T12:00Z,in_transit,mid-route,,,2026-05-20T12:00Z,2026-05-20T12:00Z,0.0,
E-S-702907-05,S-702907,2026-05-21T04:48Z,port_arrival,Shanghai,,,2026-05-20T12:00Z,2026-05-21T04:48Z,16.8,
E-S-702907-06,S-702907,2026-05-22T04:48Z,customs_cleared,Shanghai,,,2026-05-21T12:00Z,2026-05-22T04:48Z,16.8,
E-S-702907-07,S-702907,2026-05-23T14:48Z,delivered,Shanghai,,,2026-05-23T12:00Z,2026-05-23T14:48Z,2.8,
E-S-702908-01,S-702908,2026-05-29T12:00Z,booked,Hamburg,,,2026-05-29T12:00Z,2026-05-29T12:00Z,0.0,
E-S-702908-02,S-702908,2026-05-30T12:00Z,picked_up,Hamburg,,,2026-05-30T12:00Z,2026-05-30T12:00Z,0.0,
E-S-702908-03,S-702908,2026-05-31T12:00Z,port_departure,Hamburg,,,2026-05-31T12:00Z,2026-05-31T12:00Z,0.0,
E-S-702908-04,S-702908,2026-06-02T12:00Z,in_transit,mid-route,,,2026-06-02T12:00Z,2026-06-02T12:00Z,0.0,
E-S-702908-05,S-702908,2026-06-06T21:36Z,port_arrival,Santos,,,2026-06-06T12:00Z,2026-06-06T21:36Z,9.6,
E-S-702908-06,S-702908,2026-06-07T21:36Z,customs_cleared,Santos,,,2026-06-07T12:00Z,2026-06-07T21:36Z,9.6,
E-S-702909-01,S-702909,2026-05-16T12:00Z,booked,Busan,,,2026-05-16T12:00Z,2026-05-16T12:00Z,0.0,
E-S-702909-02,S-702909,2026-05-17T12:00Z,picked_up,Busan,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-702909-03,S-702909,2026-05-18T12:00Z,port_departure,Busan,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,
E-S-702909-04,S-702909,2026-05-20T12:00Z,in_transit,mid-route,,,2026-05-20T12:00Z,2026-05-20T12:00Z,0.0,
E-S-702909-05,S-702909,2026-05-22T12:00Z,damage,mid-route,,,2026-05-22T12:00Z,2026-05-22T12:00Z,0.0,Exception: damage flagged (2.8d variance)
E-S-702909-06,S-702909,2026-05-27T07:12Z,port_arrival,Los Angeles,,,2026-05-26T12:00Z,2026-05-27T07:12Z,19.2,
E-S-702909-07,S-702909,2026-05-28T07:12Z,customs_cleared,Los Angeles,,,2026-05-27T12:00Z,2026-05-28T07:12Z,19.2,
E-S-702910-01,S-702910,2026-05-14T12:00Z,booked,New York/New Jersey,,,2026-05-14T12:00Z,2026-05-14T12:00Z,0.0,
E-S-702910-02,S-702910,2026-05-15T12:00Z,picked_up,New York/New Jersey,,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
E-S-702910-03,S-702910,2026-05-16T12:00Z,port_departure,New York/New Jersey,,,2026-05-16T12:00Z,2026-05-16T12:00Z,0.0,
E-S-702910-04,S-702910,2026-05-18T12:00Z,in_transit,mid-route,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,
E-S-702910-05,S-702910,2026-05-23T04:48Z,port_arrival,London Heathrow Airport,,,2026-05-22T12:00Z,2026-05-23T04:48Z,16.8,
E-S-702910-06,S-702910,2026-05-24T04:48Z,customs_cleared,London Heathrow Airport,,,2026-05-23T12:00Z,2026-05-24T04:48Z,16.8,
E-S-702910-07,S-702910,2026-05-25T10:48Z,delivered,London Heathrow Airport,,,2026-05-24T12:00Z,2026-05-25T10:48Z,22.8,
E-S-702911-01,S-702911,2026-06-12T12:00Z,booked,Tianjin,,,2026-06-12T12:00Z,2026-06-12T12:00Z,0.0,
E-S-702911-02,S-702911,2026-06-13T12:00Z,picked_up,Tianjin,,,2026-06-13T12:00Z,2026-06-13T12:00Z,0.0,
E-S-702911-03,S-702911,2026-06-14T12:00Z,port_departure,Tianjin,,,2026-06-14T12:00Z,2026-06-14T12:00Z,0.0,
E-S-702911-04,S-702911,2026-06-15T12:00Z,in_transit,mid-route,,,2026-06-15T12:00Z,2026-06-15T12:00Z,0.0,
E-S-702911-05,S-702911,2026-06-19T04:48Z,port_arrival,Hamburg,,,2026-06-18T12:00Z,2026-06-19T04:48Z,16.8,
E-S-702911-06,S-702911,2026-06-20T04:48Z,customs_cleared,Hamburg,,,2026-06-19T12:00Z,2026-06-20T04:48Z,16.8,
E-S-702912-01,S-702912,2026-05-13T12:00Z,booked,Tokyo,,,2026-05-13T12:00Z,2026-05-13T12:00Z,0.0,
E-S-702912-02,S-702912,2026-05-14T12:00Z,picked_up,Tokyo,,,2026-05-14T12:00Z,2026-05-14T12:00Z,0.0,
E-S-702912-03,S-702912,2026-05-15T12:00Z,port_departure,Tokyo,,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
E-S-702912-04,S-702912,2026-05-18T12:00Z,in_transit,mid-route,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,
E-S-702912-05,S-702912,2026-05-19T12:00Z,vessel_change,mid-route,,,2026-05-19T12:00Z,2026-05-19T12:00Z,0.0,Exception: vessel change flagged (4.2d variance)
E-S-702912-06,S-702912,2026-05-27T16:48Z,port_arrival,Vancouver,,,2026-05-27T12:00Z,2026-05-27T16:48Z,4.8,
E-S-702912-07,S-702912,2026-05-28T16:48Z,customs_cleared,Vancouver,,,2026-05-28T12:00Z,2026-05-28T16:48Z,4.8,
E-S-702913-01,S-702913,2026-05-18T12:00Z,booked,Hong Kong,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,
